# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.059378946502609,2.297499743385156,4.341770068131137,93.143290778924,2.604472398730166,-3.0000000000001337,0.006917105397085013,0.0,1.0276118683122037,0.0
 1.062733719894653,2.297021044236456,4.35047745246866,93.14673818387716,2.5944080785540344,-3.000000000000066,0.00631126400801823,0.0,0.933938927327624,0.0
 1.066118840282409,2.2965394105115817,4.3592294050771345,93.14989967958097,2.5842527173907657,-3.0000000000000657,0.005718404170551606,0.0,0.8428544596951013,0.0
 1.0695349130784466,2.29605484576594,4.368026560867874,93.15277893177176,2.5740044990026534,-2.999999999999935,0.00513854497787904,0.0,0.7543474394334737,0.0
 1.0729825566933788,2.295567353554939,4.37686955475219,93.15537965290477,2.563661568157857,-2.9999999999999356,0.004571709534919852,0.0,0.6684046390814012,0.0
 1.0764624030241676,2.295076937433984,4.385759021641393,93.15770559833555,2.553222029165491,-2.999999999999936,0.004017878313984451,0.0,0.5850107200042578,0.0
 1.0799750979664358,2.294583600958484,4.3946955964467955,93.15976056253288,2.5426839443386866,-2.999999999999937,0.003477031041511998,0.0,0.5041483544984922,0.0
 1.083521301952241,2.2940873476838437,4.403679914079708,93.16154837543705,2.5320453323812715,-2.9999999999998748,0.0029491512249697517,0.0,0.42579829264123953,0.0
 1.0871016905148738,2.2935881811654717,4.412712609451443,93.163072898774,2.521304166693373,-2.999999999999938,0.002434189879150794,0.0,0.34993950969301324,0.0
 1.0907169548823508,2.2930861049587747,4.421794317473311,93.16433802261417,2.510458373590942,-3.0000000000000613,0.001932090590020473,0.0,0.27654926566935173,0.0
 1.094367802601403,2.2925811226191595,4.430925673056625,93.16534766186994,2.4995058304337854,-3.0,0.0014427987412418907,0.0,0.20560322410920026,0.0
 1.0980549581938917,2.292073237702033,4.440107311112694,93.16610575294756,2.488444363656319,-3.0000000000000604,0.0009662409669977058,0.0,0.1370755467808508,0.0
 1.1017791638477403,2.291562453762802,4.449339866552833,93.16661625047388,2.477271746694773,-3.0,0.0005022978493578434,0.0,0.07093898593090377,0.0
 1.105541180144613,2.2910487743568746,4.458623974288351,93.16688312409504,2.4659856978041557,-2.999999999999941,0.00005067260565727567,0.0,0.0071649927583970355,0.0
 1.109341786826772,2.290532203039656,4.46796026923056,93.16691035541439,2.4545838777576785,-2.999999999999883,-0.00038791178689193524,0.0,-0.05427621802512101,0.0
 1.1131817836057105,2.2900127433665545,4.477349386290772,93.166701934912,2.4430638874208634,-2.9999999999999423,-0.0008144880672913268,0.0,-0.11341553942028047,0.0
 1.1170619910153856,2.2894903988929767,4.486791960380298,93.16626185909557,2.431423265191838,-3.0000000000000573,-0.0012288083764870534,0.0,-0.1702849129883306,0.0
 1.1209832513130968,2.2889651731743297,4.4962886264104505,93.16559412762697,2.419659484298704,-3.000000000000057,-0.001631015745839151,0.0,-0.22491722493464006,0.0
 1.1249464294313034,2.28843706976602,4.50584001929254,93.1647027406027,2.407769949944084,-3.000000000000112,-0.0020212623015794305,0.0,-0.2773462284001848,0.0
 1.1289524139839548,2.287906092223455,4.515446773937878,93.163591695896,2.39575199628613,-2.9999999999999445,-0.002399664765531502,0.0,-0.32760645588393955,0.0
 1.133002118331204,2.287372244102042,4.525109525257776,93.16226498660741,2.3836028832443827,-2.9999999999998903,-0.002766370428902286,0.0,-0.37573313761392907,0.0
 1.137096481706705,2.286835528957188,4.534828908163547,93.16072659860981,2.3713197931178795,-3.0,-0.0031215292164613107,0.0,-0.4217621274164927,0.0
 1.1412364704120617,2.2862959503442983,4.5446055575665,93.15898050816597,2.35889982700181,-3.0,-0.0034652930822557087,0.0,-0.4657298273793648,0.0
 1.1454230790833932,2.285753511818782,4.55444010837795,93.15703067963216,2.3463400009878153,-2.999999999999947,-0.003797819448412749,0.0,-0.5076730993354023,0.0
 1.1496573320354218,2.2852082169360455,4.564333195509206,93.15488106331263,2.3336372421317297,-3.0,-0.004119272592130652,0.0,-0.5476292150104188,0.0
 1.1539402846889815,2.284660069251495,4.574285453871578,93.15253559331303,2.320788384171051,-2.999999999999948,-0.004429817922706487,0.0,-0.5856357728226359,0.0
 1.158273025088382,2.284109072320538,4.584297518376381,93.14999818554078,2.3077901629728492,-3.000000000000051,-0.004729627545851464,0.0,-0.6217306313340814,0.0
